greek,transliteration,english_gloss,minoan_form,category,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period,semantic_score,confidence_score,found_commodities,context_syllabograms,text_type,object_type,full_inscription_text,full_transliteration,sign_count,num_logograms,num_numerals,num_fractions,logogram_list,numeral_list,context_before_5,context_after_5,findspot_context,findspot_lat,findspot_lon,findspot_inscription_count,findspot_has_parallels,linear_b_parallels,semantic_field,context_plausibility,notes
κυνάρα,kynara,artichoke,kunara,nature,KUNARA,KURORA,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB,0.05,36.5,,KIRU1,administrative,tablet (page-shaped),𐘸 𐘁 𐄁 𐘹 𐙁 𐄇 𐘂 𐘳 𐘗 𐄇 𐘦 𐘆 𐄇 𐘥 𐘸 𐘘 𐄇 𐘞 𐘘 𐄇 𐙂 𐘁 𐄋 𐙅 𐄁 𐘴 𐝫 𐄁 𐝫 𐘦 𐘋 𐘃 𐄇 𐘐 𐘹 𐝫 𐄁 𐄇,KI RO 𐄁 TU MA 1 PA TA NE 1 DE DI 1 KE KI RU 1 SA RU 1 KU RO 5 *86 𐄁 RA 𐄁 DE ME TE 1 ? *21F 𐄁 1 𐝫 𐄁 𐄇,38,0,0,0,,,RU 1 SA RU 1,RO 5 *86 𐄁 RA,,,,42,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
λαύρα,laurada,lane/alley,laur,nature,RAURU,RAUNARU,1,1,1123,IOZa16,Iouktas,stone,Uncertain,0.05,41.5,,SASARA,religious,stone vessel,𐝫 𐙌 𐄁 𐘱 𐘞 𐘞 𐘴 𐘋 𐄁 𐘉 𐘅 𐘘 𐘾 𐝫 𐘅 𐘤,AROM 𐄁 JA SA SA RA ? 𐄁 U NA RU KA NA SI na jo,16,0,0,0,,,AROM 𐄁 JA SA SA,"
 𐄁 U NA RU",,,,16,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
λαύρα,laurada,lane/alley,laur,nature,RAURU,RAUDE,1,1,159,HT122b,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,VIR+[?]KI,administrative,tablet (page-shaped),𐘧 𐘆 𐄁 𐚆 𐄁 𐙇 𐝫 𐝫 𐙚 𐘸 𐘷 𐄍 𐝫 𐝫 𐘇 𐘴 𐘶 𐘉 𐘦 𐘍 𐄈 𐘌 𐘌 𐘘 𐄈 𐘆 𐄈 𐘀 𐘙 𐄈 𐙂 𐘁 𐄕 𐄋 𐘊 𐘄 𐙂 𐘁 𐄘 𐄍,JE DI 𐄁 *346 𐄁 VIR+[?] ? KI TA₂ 7 ? A RA U DE ZA 2 ? QA QA RU ? DI 2 ? RE 2 KU RO 65 PO TO KU RO si to ta? ro 𐄘 𐄍,40,0,0,0,,,"KI TA₂ 7 
 A","U DE ZA 2 
",,,,38,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
λαύρα,laurada,lane/alley,laur,nature,RAURU,RAUDA,1,1,1138,KH5,Khania,clay,LM IB,0.05,41.5,,ARAU,administrative,tablet (page-shaped),𐘇 𐘀 𐘸 𐘤 𐘾 𐄁 𐘇 𐘴 𐘉 𐘀 𐄁 𐘣 𐘞 𐘞 𐘗 𐜚 𐄈 𐜂 𐄈 𐘣 𐘅 𐘬 𐄁 𐙕 𐘅 𐄁 𐙂 𐘂 𐙀 𐙗 𐝫 𐄉 𐝫 𐝀 𐘝 𐄈 𐝆 𐝁,A DA KI SI KA 𐄁 A RA U DA 𐄁 WI SA SA NE CYP+E 2 VINb+WI 2 WI NA DU 𐄁 *301 NA 𐄁 KU PA ZU CYP 3 ≈ ¹⁄₆ ? 2 𐝆𐝁 vase vase,38,3,0,1,𐝀; vase; 𐝆; vase; 𐝁,CYP+E; VINb+WI,KI SI KA 𐄁 A,U DA 𐄁 WI SA,,,,226,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); 3 logogram(s) present; text: administrative
λαύρα,laurada,lane/alley,laur,nature,RAURU,RATURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,𐄁PARA,administrative,tablet (page-shaped),𐙲 𐄁 𐘂 𐘴 𐘹 𐘘 𐘯 𐘈 𐘋 𐙉 𐝫 𐄐 𐘮 𐘹 𐙁 𐘙 𐛲 𐄐 𐄈 𐝫 𐝫 𐘻 𐘳 𐛭 𐝆 𐝫 𐛲 𐄌 𐘆 𐝫 𐛲 𐄊 𐙁 𐘭 𐝫 𐝫,"*326 𐄁 PA RA TU RU NU SE ME GRA 10 ? TU MA RE GRA+KU 12 ? MI TA ¹⁄₂ ? GRA+KU 6 ? DI GRA+KU 4 MA RI 𐝫 𐄊 ju? ?,de? 𐝫 𐝫",36,2,0,3,6; 𐛭; 𐝆,12; GRA+KU; 𐝫,*326 𐄁 PA,TU RU NU SE ME,,,,38,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
λαύρα,laurada,lane/alley,laur,nature,RAURU,URU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,1NA,administrative,tablet (page-shaped),𐝫 𐝫 𐄇 𐘆 𐘅 𐘉 𐝫 𐝫 𐘘 𐘝 𐄇 𐘉 𐘙 𐘣 𐄇 𐘆 𐘅 𐘉 𐄇 𐘇 𐘭 𐘝 𐘳 𐄇 𐘹 𐘿 𐘯 𐝫 𐝫 𐙀 𐘶 𐘜 𐄇 𐘬 𐘘 𐘣 𐝫 𐝫 𐘚 𐘸 𐘴 𐄇 𐘂 𐄇,𐝫 1 ? NA U ? RU 1 ? U RE 1 ? DI NA 1 ? A RI TA 1 ? TU QE ? ZU JU PU₂ ? DU RU WI ? KI RA 1 ? 1 ru ? ? 𐄇 pa 𐄇,44,0,0,0,,,"
 ZU JU PU₂ 
","RU WI 
 KI RA",,,,96,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
λαύρα,laurada,lane/alley,laur,nature,RAURU,RARU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,𐝫,administrative,tablet (page-shaped),𐝫 𐄁 𐝫 𐘽 𐘬 𐝫 𐝫 𐘳 𐘅 𐘠 𐄁 𐄇 𐝫 𐝫 𐝫 𐘭 𐄇 𐘲 𐘸 𐝫 𐝫 𐄇 𐘠 𐘬 𐘝 𐄇 𐝫 𐝫 𐝫 𐘤 𐘴 𐄇 𐘇 𐘘 𐄇 𐚞 𐄇 𐙢 𐄇 𐙂 𐘰 𐘯 𐄇 𐘹 𐘲 𐘜 𐄇 𐘸 𐄇 — 𐝫 𐄋 𐘹 𐄊 𐘸 𐄇 𐝫 𐝫,𐝫 𐄁 RA₂ DU ? TA TI 𐄁 1 ? 𐝫 ? RI ? KI ? 𐝫 ? TI DU 1 ? ? SI RA 1 ? RU ? *370 1 ? 1 ? KU NU 1 TU SU 1 ? KI 1 — ? 𐝫 5 TU 4 KI ? 𐝫 ja 𐄊 ? 𐄇 𐝫 𐝫,58,1,0,0,NU; 𐚞,,"DU 1 
 
 SI","1 
 RU 
 *370",,,,96,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
λίμνη,limnē,lake/marsh,limn,nature,RIMUNU,RIMU,1,1,1406,KNZf13,Knossos,metal,LM IA,0.05,41.5,,TERIMU,religious,metal object,𐘇 𐘙 𐘗 𐘤 𐘆 𐙕 𐘢 𐘥 𐘂 𐘱 𐘳 𐘭 𐘈 𐘃 𐘭 𐘕 𐘇 𐘱 𐙂,A RE NE SI DI *301 PI KE PA JA TA RI SE TE RI MU A JA KU,19,0,0,0,,,JA TA RI SE TE,MU A JA KU,,,,59,no,,unknown,category 'nature' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
πύργος,pyrgos,tower,purg,architecture,PURUKU,PUKU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,DIKISE,administrative,tablet (page-shaped),𐘐 𐘹 𐘗 𐄁 𐙁 𐘾 𐘭 𐘃 𐄁 𐘢 𐘳 𐘥 𐘤 𐄇 𐘱 𐘙 𐘻 𐄇 𐘆 𐘸 𐘈 𐄇 𐘿 𐘲 𐘫 𐄇 𐙂 𐘘 𐙂 𐄇 𐘇 𐘴 𐝫 𐄁 𐝫 𐘇 𐘹 𐄇,*21F TU NE 𐄁 MA KA RI TE 𐄁 PI TA KE SI 1 JA RE MI 1 DI KI SE 1 QE SU PU 1 KU RU KU 1 A RA 𐄁 A TU 1 ja 𐄇,38,0,0,0,,,KI SE 1 QE SU,1 KU RU KU 1,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,MURUKU,1,1,61,HT46a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,𐝫MURU,administrative,tablet (page-shaped),𐝫 𐝫 𐘕 𐘘 𐄇 𐝫 𐝫 𐙂 𐘁 𐄓 𐄉 𐝆,𐝫 MU RU 1 ? KU 43 ¹⁄₂ ro 𐄓 𐄉 vase,12,1,0,0,vase; 𐝆,,𐝫,"RU 1 
 KU 43",,,,96,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,KARUKU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,KARU𐄁,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐙂 𐘝 𐘲 𐛷 𐄑 𐘞 𐘘 𐄑 𐘆 𐘦 𐘘 𐄑 𐘌 𐘽 𐘮 𐄐 — 𐘇 𐘬 𐄁 𐘀 𐘋 𐛳 𐄑 𐘻 𐘯 𐘃 𐄑,A KA RU 𐄁 KU NI SU GRA+K+L 20 SA RU 20 DI DE RU 20 QA RA₂ WA 10 — A DU 𐄁 DA ME GRA+B 20 MI NU TE 20,32,0,0,2,,GRA+K+L; GRA+B,A,RU 𐄁 KU NI SU,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,KARUKU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,KARU𐄁,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐙂 𐘝 𐘲 𐛷 𐄑 𐘞 𐘘 𐄑 𐘆 𐘦,A KA RU 𐄁 KU NI SU GRA+K+L 20 SA RU 20 DI DE,14,0,0,1,,GRA+K+L,A,RU 𐄁 KU NI SU,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,PUMAKU,1,1,181,HT139,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,PUMAKU,administrative,tablet (page-shaped),𐝫 𐘫 𐙁 𐙂 𐝫 𐝫 𐙉 𐝫 𐄇 𐙖 𐝆 𐝫 𐘾 𐘽 𐝫 𐝫,"PU MA KU ? GRA ? OLE ¹⁄₂ ? RA₂ ? 𐝫 ?,pte? ? 𐝫 𐝫",16,1,0,0,𐝆,,,"MA KU 
 GRA 
",,,,38,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,SARUKU,1,1,117,HT94b,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,1KEKI,administrative,tablet (page-shaped),𐘸 𐘁 𐄁 𐘹 𐙁 𐄇 𐘂 𐘳 𐘗 𐄇 𐘦 𐘆 𐄇 𐘥 𐘸 𐘘 𐄇 𐘞 𐘘 𐄇 𐙂 𐘁 𐄋 𐙅 𐄁 𐘴 𐝫 𐄁 𐝫 𐘦 𐘋 𐘃 𐄇 𐘐 𐘹 𐝫 𐄁 𐄇,KI RO 𐄁 TU MA 1 PA TA NE 1 DE DI 1 KE KI RU 1 SA RU 1 KU RO 5 *86 𐄁 RA 𐄁 DE ME TE 1 ? *21F 𐄁 1 𐝫 𐄁 𐄇,38,0,0,0,,,1 KE KI RU 1,RU 1 KU RO 5,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,SARUKU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,MINUTE,administrative,tablet (page-shaped),𐘀 𐘬 𐙁 𐘳 𐄁 𐙉 𐘀 𐘋 𐄐 𐘻 𐘯 𐘃 𐄐 𐘞 𐘘 𐄑 𐙂 𐘝 𐘲 𐄐 𐘆 𐘦 𐘘 𐄐 𐘿 𐘽 𐘉 𐄍,DA DU MA TA 𐄁 GRA DA ME 10 MI NU TE 10 SA RU 20 KU NI SU 10 DI DE RU 10 QE RA₂ U 7,28,0,0,0,,,10 MI NU TE 10,RU 20 KU NI SU,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,ARUKU,1,1,12,HT9a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,DINAU,administrative,tablet (page-shaped),𐘞 𐘁 𐄁 𐘃 𐄁 𐙍 𐄁 𐘂 𐘦 𐄁 𐄋 𐝕 𐙚 𐘹 𐄐 𐘆 𐘅 𐘉 𐄊 𐘿 𐘫 𐄈 𐙰 𐘆 𐘴 𐄈 𐝆 𐘳 𐘚 𐙌 𐄈 𐝆 𐘇 𐘘 𐄊 𐝃 𐙂 𐘁 𐄒 𐄇 𐝕,SA RO 𐄁 TE 𐄁 VIN 𐄁 PA DE 𐄁 5 ³⁄₄ *306 TU 10 DI NA U 4 QE PU 2 *324 DI RA 2 ¹⁄₂ TA I AROM 2 ¹⁄₂ A RU 4 ¹⁄₄ KU RO 31 ³⁄₄ [?],41,5,0,0,³⁄₄; 𐝕; ¹⁄₂; 𐝆; ¹⁄₂; ¹⁄₄; 𐝃; [?],,TA I AROM 2 ¹⁄₂,RU 4 ¹⁄₄ KU RO,,,,96,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 5 logogram(s) present; text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,MARUKU,1,1,152,HT117a,Haghia Triada - Casa Room 9,clay,LM IB,0.05,41.5,,TU1KU,administrative,tablet (page-shaped),𐙁 𐘾 𐘭 𐘃 𐄁 𐘸 𐘁 𐄁 𐘉 𐘻 𐘅 𐘤 𐄁 𐘉 𐘲 𐄇 𐘻 𐘹 𐄇 𐙂 𐘴 𐘕 𐄇 𐙁 𐘘 𐄇 𐙂 𐘰 𐘯 𐄇 𐘹 𐘶 𐙁 𐄇 𐘉 𐘆 𐘻 𐄇 𐘻 𐘘 𐘳 𐘴 𐘙 𐄇 𐘃 𐘱 𐘙 𐄇 𐘅 𐘀 𐘙 𐄇 𐙂 𐘁 𐄐 — 𐘞 𐘳 𐄁 𐙂 𐙂 𐘀 𐘴 𐄇 𐘺 𐘞 𐘚 𐘠 𐄇 𐘀 𐘻 𐘯 𐄇 𐘀 𐘗 𐙂 𐘠 𐄇 𐘸 𐘀 𐘁 𐄇,MA KA RI TE 𐄁 KI RO 𐄁 U MI NA SI 𐄁 U SU 1 MI TU 1 KU RA MU 1 MA RU 1 KU PA₃ NU 1 TU JU MA 1 U DI MI 1 MI RU TA RA RE 1 TE JA RE 1 NA DA RE 1 KU RO 10 — SA TA 𐄁 KU KU DA RA 1 KO SA I TI 1 DA MI NU 1 DA NE KU TI 1 KI DA RO 1,82,0,0,0,,,,KA RI TE 𐄁 KI,,,,16,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,RARUKU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,𐝫,administrative,tablet (page-shaped),𐝫 𐄁 𐝫 𐘽 𐘬 𐝫 𐝫 𐘳 𐘅 𐘠 𐄁 𐄇 𐝫 𐝫 𐝫 𐘭 𐄇 𐘲 𐘸 𐝫 𐝫 𐄇 𐘠 𐘬 𐘝 𐄇 𐝫 𐝫 𐝫 𐘤 𐘴 𐄇 𐘇 𐘘 𐄇 𐚞 𐄇 𐙢 𐄇 𐙂 𐘰 𐘯 𐄇 𐘹 𐘲 𐘜 𐄇 𐘸 𐄇 — 𐝫 𐄋 𐘹 𐄊 𐘸 𐄇 𐝫 𐝫,𐝫 𐄁 RA₂ DU ? TA TI 𐄁 1 ? 𐝫 ? RI ? KI ? 𐝫 ? TI DU 1 ? ? SI RA 1 ? RU ? *370 1 ? 1 ? KU NU 1 TU SU 1 ? KI 1 — ? 𐝫 5 TU 4 KI ? 𐝫 ja 𐄊 ? 𐄇 𐝫 𐝫,58,1,0,0,NU; 𐚞,,"DU 1 
 
 SI","1 
 RU 
 *370",,,,96,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
πύργος,pyrgos,tower,purg,architecture,PURUKU,RUKU,1,1,1182,KH49,Khania,clay,LM IB,0.05,41.5,,𐝫RU,administrative,tablet (page-shaped),𐝫 𐝫 𐘘 𐝫 𐝫 𐙂 𐝫 𐝫,𐝫 RU ? KU 𐝫 ta? 𐝫 𐝫,8,0,0,0,,,𐝫,"
 KU 𐝫 ta? 𐝫",,,,226,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
οἶκος,oikos,house,oik,architecture,OIKU,KUIKU,1,1,47,HT35,Haghia Triada - Villa Magazine,clay,LM IB,0.05,31.5,,KU𐄁*326,administrative,tablet (page-shaped),𐘠 𐘠 𐙂 𐄁 𐙲 𐄁 𐘚 𐙂 𐘳 𐙗 𐄇 𐛚 𐝁 𐜏 𐝁 𐙜 𐝁 𐜐 𐝫 𐘡 𐄋 𐚻 𐝇 𐙍 𐝂,TI TI KU 𐄁 *326 𐄁 I KU TA CYP 1 MI+JA+RU ¹⁄₃ OLE+RI ¹⁄₃ *308 ¹⁄₃ OLE+TA ? 5 ? ¹⁄₁₆ ? ¹⁄₅ vase,25,7,2,0,MI+JA+RU; 𐛚; ¹⁄₃; 𐝁; ¹⁄₃; ¹⁄₃; ¹⁄₁₆; 𐚻; 𐝇; vase; 𐝂,OLE+RI; OLE+TA,TI TI,𐄁 *326 𐄁 I KU,,,,96,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 7 logogram(s) present; text: administrative
οἶκος,oikos,house,oik,architecture,OIKU,MAIKU,1,1,1659,APZa2,Apodoulou,stone,Uncertain,0.05,31.5,,NAMA𐄁,religious,stone vessel,𐝫 𐘅 𐘤 𐄁 𐘚 𐘢 𐘅 𐙁 𐝫 𐄁 𐝫 𐘚 𐙂 𐘰 𐘅 𐘹 𐘅 𐘃 𐝫 𐝫 𐘢 𐘻 𐘅 𐘃 𐄁 𐘚 𐘅 𐘱 𐘙 𐘳 𐝫 𐄁 𐝫 𐘌 𐄁,NA SI 𐄁 I PI NA MA 𐄁 I KU PA₃ NA TU NA TE ? PI MI NA 𐄁 I NA JA RE TA 𐄁 QA 𐄁 ne du? 𐝫 𐄁 𐝫 me 𐄁,35,0,0,0,,,SI 𐄁 I PI NA,𐄁 I KU PA₃ NA,,,,3,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
οἶκος,oikos,house,oik,architecture,OIKU,IKU,1,1,111,HT90,Haghia Triada - Casa Room 7,clay,LM IB,0.05,31.5,,IKURI,administrative,tablet (page-shaped),𐘚 𐙂 𐘭 𐘅 𐘞 𐘽 𐙉 𐄑 𐘝 𐄐 𐜉 𐄉 𐘤 𐘘 𐙁 𐘭 𐘷 𐙉 𐄇 𐘝 𐄇 𐜗 𐄇 𐙘 𐄇,I KU RI NA SA RA₂ GRA 20 NI 10 OLE+DI 3 SI RU MA RI TA₂ GRA 1 NI 1 OLE+MI 1 *304 1,25,0,0,1,,OLE+DI; OLE+MI,,KU RI NA SA RA₂,,,,42,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
οἶκος,oikos,house,oik,architecture,OIKU,IKU,1,1,149,HT115b,Haghia Triada - Casa Room 9,clay,LM IB,0.05,31.5,,PA₃NA,administrative,tablet (page-shaped),𐝫 𐘘 𐄁 𐘂 𐘴 𐘗 𐝆 𐘠 𐘯 𐘱 𐄁 𐘯 𐘣 𐄁 𐙉 𐝆 𐘬 𐘰 𐘅 𐄇 𐙂 𐘘 𐙁 𐄁 𐘚 𐝆 𐙚 𐘹 𐘱 𐄇 𐘇 𐘚 𐝫 𐄇 𐜞 𐄇 𐙂 𐘳 𐝫,RU 𐄁 PA RA NE ¹⁄₂ ? NU JA 𐄁 NU WI 𐄁 GRA ¹⁄₂ ? PA₃ NA 1 ? RU MA 𐄁 I ¹⁄₂ ? TU JA 1 ? I 1 ? *306+MI ? KU ta? du? 𐝫,39,4,0,0,𐝆; 𐜞,,"1 
 RU MA 𐄁","¹⁄₂ 
 TU JA 1",,,,16,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 4 logogram(s) present; text: administrative
οἶκος,oikos,house,oik,architecture,OIKU,IKU,1,1,1611,ZA6b,Zakros,stone,Uncertain,0.1,33.0,"GRA,GRA+PA",IKUJU,religious,stone vessel,𐘚 𐙂 𐘶 𐘠 𐘛 𐛭 𐄔 𐝃 𐛿 𐄓 𐜁 𐄐 𐙢 𐘷 𐛭 𐄓 𐝫 𐝫 𐄑 — 𐘂 𐘍 𐝫 𐝫 𐘚 𐙁 𐝫,I KU JU TI *28B GRA+PA 50 ¹⁄₄ VIN+RA 40 VIN+KA 10 *312 TA₂ GRA+PA 40 ? ? — PA ? I MA 𐝫 ru ju? 𐝫,27,3,0,2,GRA+PA; 𐛭; ¹⁄₄; 𐝃; GRA+PA,VIN+RA; VIN+KA,,KU JU TI *28B GRA+PA,,,,53,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 3 logogram(s) present; text: religious
θύρα,thyra,door,tʰur,architecture,TUURU,TUUNA,1,1,1565,SYZa2,Syme,stone,LMI,0.05,41.5,,SUMATU,religious,stone vessel,𐘇 𐘳 𐘚 𐙕 𐘮 𐘱 𐄁 𐘱 𐘲 𐙁 𐘹 𐙋 𐄇 𐘉 𐘅 𐘾 𐘅 𐘤 𐙖 𐘇 𐘱,A TA I *301 WA JA 𐄁 JA SU MA TU OLIV 1 U NA KA NA SI OLE A JA,21,0,0,0,,,JA 𐄁 JA SU MA,OLIV 1 U NA KA,,,,12,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
θύρα,thyra,door,tʰur,architecture,TUURU,TURU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,PARATU,administrative,tablet (page-shaped),𐙲 𐄁 𐘂 𐘴 𐘹 𐘘 𐘯 𐘈 𐘋 𐙉 𐝫 𐄐 𐘮 𐘹 𐙁 𐘙 𐛲 𐄐 𐄈 𐝫 𐝫 𐘻 𐘳 𐛭 𐝆 𐝫 𐛲 𐄌 𐘆 𐝫 𐛲 𐄊 𐙁 𐘭 𐝫 𐝫,"*326 𐄁 PA RA TU RU NU SE ME GRA 10 ? TU MA RE GRA+KU 12 ? MI TA ¹⁄₂ ? GRA+KU 6 ? DI GRA+KU 4 MA RI 𐝫 𐄊 ju? ?,de? 𐝫 𐝫",36,2,0,3,6; 𐛭; 𐝆,12; GRA+KU; 𐝫,*326 𐄁 PA RA,RU NU SE ME GRA,,,,38,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
θύρα,thyra,door,tʰur,architecture,TUURU,TURU,1,1,1410,KOZa1,Kophinas,stone,Uncertain,0.05,41.5,,JATURU,religious,stone vessel,𐘇 𐘳 𐘚 𐙕 𐘮 𐘱 𐘹 𐘘 𐘞 𐄁 𐘬 𐙦 𐘙 𐄁 𐘚 𐘀 𐘇 𐄁 𐘉 𐘅 𐘾 𐘅 𐘤 𐄁 𐘚 𐘢 𐘅 𐙁 𐄁 𐘤 𐘘 𐘃,A TA I *301 WA JA TU RU SA 𐄁 DU *314 RE 𐄁 I DA A 𐄁 U NA KA NA SI 𐄁 I PI NA MA 𐄁 SI RU TE,32,0,0,0,,,TA I *301 WA JA,RU SA 𐄁 DU *314,,,,2,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
θύρα,thyra,door,tʰur,architecture,TUURU,TUTERU,1,1,1631,ZA20,Zakros,stone,LM IB,0.05,41.5,,4TE,religious,stone vessel,𐝫 𐝫 𐘬 𐘙 𐘍 𐘈 𐝫 𐝫 𐘻 𐝫 𐄁 𐄊 𐘤 𐘃 𐘹 𐄇 𐘤 𐘹 𐄌 𐘃 𐙌 𐄐 𐄈 𐘘 𐙁 𐘳 𐘈 𐄉 𐙂 𐘴 𐄙 𐄒 𐝫,𐝫 DU RE ZA SE MI ? 𐄁 4 ? TE TU ? SI TU 6 TE AROM 12 RU MA TA SE ? KU RA 130 ? ta? ? 𐄙 𐄒 𐝫,33,0,0,0,,,"
 𐄁 4 
 TE","
 SI TU 6 TE",,,,53,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
θύρα,thyra,door,tʰur,architecture,TUURU,URU,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,1NA,administrative,tablet (page-shaped),𐝫 𐝫 𐄇 𐘆 𐘅 𐘉 𐝫 𐝫 𐘘 𐘝 𐄇 𐘉 𐘙 𐘣 𐄇 𐘆 𐘅 𐘉 𐄇 𐘇 𐘭 𐘝 𐘳 𐄇 𐘹 𐘿 𐘯 𐝫 𐝫 𐙀 𐘶 𐘜 𐄇 𐘬 𐘘 𐘣 𐝫 𐝫 𐘚 𐘸 𐘴 𐄇 𐘂 𐄇,𐝫 1 ? NA U ? RU 1 ? U RE 1 ? DI NA 1 ? A RI TA 1 ? TU QE ? ZU JU PU₂ ? DU RU WI ? KI RA 1 ? 1 ru ? ? 𐄇 pa 𐄇,44,0,0,0,,,"
 ZU JU PU₂ 
","RU WI 
 KI RA",,,,96,no,,unknown,category 'architecture' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
